"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-02","0.25","0.0","0.0",,"86","70"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-03","0.06","0.0","0.0",,"77","60"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-04","0.01","0.0","0.0",,"69","54"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-05","0.00","0.0","0.0",,"74","45"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-06","0.01","0.0","0.0",,"86","54"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-07","0.00","0.0","0.0",,"87","64"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-08","0.00","0.0","0.0",,"73","54"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-09","0.00","0.0","0.0",,"72","48"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-10","0.00","0.0","0.0",,"72","47"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-11","0.37","0.0","0.0",,"66","50"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-12","0.00","0.0","0.0",,"77","53"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-13","0.01","0.0","0.0",,"83","57"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-14","0.00","0.0","0.0",,"77","50"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-15","0.00","0.0","0.0",,"76","49"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-16","0.36","0.0","0.0",,"80","58"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-17","0.00","0.0","0.0",,"64","50"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-18","0.00","0.0","0.0",,"79","48"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-19","0.00","0.0","0.0",,"71","57"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-20","0.00","0.0","0.0",,"72","54"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-21","0.00","0.0","0.0",,"91","56"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-22","0.03","0.0","0.0",,"78","65"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-23","0.00","0.0","0.0",,"92","62"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-24","0.00","0.0","0.0",,"88","62"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-25","0.00","0.0","0.0",,"64","54"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-26","0.00","0.0","0.0",,"66","46"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-27","0.34","0.0","0.0",,"60","52"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-28","0.28","0.0","0.0",,"57","51"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-29","0.00","0.0","0.0",,"73","42"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-09-30","0.00","0.0","0.0",,"75","46"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-01","0.00","0.0","0.0",,"68","46"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-02","0.14","0.0","0.0",,"54","46"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-03","0.00","0.0","0.0",,"57","42"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-04","0.00","0.0","0.0",,"62","41"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-05","0.00","0.0","0.0",,"65","46"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-06","0.00","0.0","0.0",,"72","43"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-07","0.00","0.0","0.0",,"73","46"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-08","0.00","0.0","0.0",,"80","38"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-09","0.00","0.0","0.0",,"79","49"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-10","0.00","0.0","0.0",,"87","50"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-11","0.00","0.0","0.0",,"83","49"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-12","0.00","0.0","0.0",,"66","45"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-13","0.47","0.0","0.0",,"70","43"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-14","0.02","0.0","0.0",,"64","44"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-15","0.00","0.0","0.0",,"62","44"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-16","0.00","0.0","0.0",,"65","37"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-17","0.00","0.0","0.0",,"67","47"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-18","0.00","0.0","0.0",,"55","40"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-19","0.00","0.0","0.0",,"60","35"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-20","0.01","0.0","0.0",,"67","34"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-21","0.01","0.0","0.0",,"55","39"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-22","0.00","0.0","0.0",,"59","35"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-23","0.00","0.0","0.0",,"67","48"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-24","0.13","0.0","0.0",,"74","56"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-25","0.00","0.0","0.0",,"70","59"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-26","0.16","0.0","0.0",,"72","54"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-27","0.00","0.0","0.0",,"69","50"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-28","0.01","0.0","0.0",,"56","42"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-29","0.00","0.0","0.0",,"52","40"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-30","0.00","0.0","0.0",,"62","37"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-10-31","0.00","0.0","0.0",,"50","34"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-01","0.00","0.0","0.0",,"50","28"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-02","0.00","0.0","0.0",,"51","25"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-03","0.00","0.0","0.0",,"48","26"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-04","0.01","0.0","0.0",,"52","30"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-05","0.00","0.0","0.0",,"41","32"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-06","0.00","0.0","0.0",,"42","30"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-07","0.00","0.0","0.0",,"54","28"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-08","0.00","0.0","0.0",,"63","33"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-09","0.00","0.0","0.0",,"63","31"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-10","0.00","0.0","0.0",,"57","35"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-11","0.00","0.0","0.0",,"65","33"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-12","0.00","0.0","0.0",,"66","33"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-13","0.00","0.0","0.0",,"72","35"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-14","0.06","0.0","0.0",,"56","36"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-15","0.00","0.0","0.0",,"53","30"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-16","0.86","0.0","0.0",,"49","26"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-17","0.03","0.0","0.0",,"56","38"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-18","0.00","0.0","0.0",,"45","34"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-19","0.00","0.0","0.0",,"45","23"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-20","0.00","0.0","0.0",,"50","34"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-21","0.00","0.0","0.0",,"62","38"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-22","0.15","0.0","0.0",,"66","57"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-23","0.20","0.0","0.0",,"62","30"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-24","0.04","0.0","0.0",,"38","24"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-25","1.37","0.0","0.0",,"47","34"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-26","0.00","0.0","0.0",,"34","22"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-27","0.00","0.0","0.0",,"33","27"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-28","0.00","0.0","0.0",,"40","17"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-29","0.01","0.0","0.0",,"53","22"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-11-30","0.53","0.0","0.0",,"57","31"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-01","0.00","0.0","0.0",,"32","25"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-02","0.00","0.0","0.0",,"29","24"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-03","0.00","0.0","0.0",,"31","27"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-04","0.00","0.0","0.0",,"32","22"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-05","0.00","0.0","0.0",,"33","23"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-06","0.01","0.2","0.0",,"28","23"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-07","0.00","0.0","0.0",,"28","19"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-08","0.01","0.3","0.0",,"29","17"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-09","0.00","0.0","0.0",,"30","9"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-10","0.09","0.7","1.0",,"39","25"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-11","0.18","0.0","0.0",,"44","22"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-12","0.76","3.0","0.0",,"38","17"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-13","0.05","1.0","4.0",,"17","10"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-14","0.00","0.0","4.0",,"22","6"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-15","0.01","0.1","3.0",,"23","3"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-16","0.00","0.0","2.0",,"24","3"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-17","0.00","0.0","0.0",,"26","15"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-18","0.00","0.0","0.0",,"22","11"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-19","0.00","0.0","0.0",,"24","11"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-20","0.00","0.0","0.0",,"27","11"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-21","0.00","0.0","0.0",,"30","22"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-22","0.04","0.5","0.0",,"31","23"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-23","0.00","0.0","1.0",,"32","27"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-24","0.00","0.0","1.0",,"30","24"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-25","0.00","0.0","1.0",,"29","23"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-26","0.01","0.2","1.0",,"27","18"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-27","0.00","0.0","1.0",,"27","16"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-28","0.00","0.0","1.0",,"28","16"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-29","0.00","0.0","1.0",,"33","18"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-30","0.01","0.0","1.0",,"43","33"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2010-12-31","0.27","0.0","0.0",,"55","41"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-01","0.88","0.0","0.0",,"54","23"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-02","0.00","0.0","0.0",,"25","16"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-03","0.00","0.0","0.0",,"36","18"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-04","0.00","0.0","0.0",,"36","22"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-05","0.00","0.0","0.0",,"27","12"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-06","0.10","1.4","0.0",,"30","22"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-07","0.04","0.5","1.0",,"22","16"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-08","0.02","0.6","2.0",,"22","11"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-09","0.00","0.0","1.0",,"28","7"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-10","0.00","0.0","1.0",,"30","8"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-11","0.37","4.2","1.0",,"26","20"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-12","0.13","0.4","7.0",,"25","7"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-13","0.00","0.0","4.0",,"26","7"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-14","0.00","0.0","4.0",,"24","16"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-15","0.02","0.4","4.0",,"31","22"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-16","0.00","0.0","4.0",,"22","1"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-17","0.00","0.0","4.0",,"34","10"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-18","0.15","0.0","3.0",,"37","29"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-19","0.00","0.0","2.0",,"29","18"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-20","0.08","0.8","2.0",,"23","18"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-21","0.01","0.5","2.0",,"19","8"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-22","0.00","0.0","2.0",,"17","-1"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-23","0.00","0.0","1.0",,"17","-4"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-24","0.08","1.2","1.0",,"32","3"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-25","0.00","0.0","2.0",,"32","24"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-26","0.00","0.0","2.0",,"30","24"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-27","0.15","2.2","4.0",,"28","21"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-28","0.00","0.2","4.0",,"31","20"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-29","0.01","0.5","5.0",,"31","20"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-30","0.00","0.0","5.0",,"30","11"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-01-31","0.05","0.8","5.0",,"19","9"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-01","0.46","3.5","5.0",,"20","14"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-02","0.25","2.2","6.0",,"25","12"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-03","0.00","0.0","7.0",,"21","2"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-04","0.00","0.0","7.0",,"26","11"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-05","0.39","6.6","7.0",,"25","8"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-06","0.05","0.4","11.0",,"31","22"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-07","0.00","0.0","11.0",,"32","18"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-08","0.00","0.0","11.0",,"20","10"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-09","0.00","0.0","11.0",,"14","3"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-10","0.00","0.0","11.0",,"12","-4"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-11","0.00","0.0","11.0",,"28","6"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-12","0.08","1.0","11.0",,"36","27"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-13","0.00","0.0","11.0",,"46","35"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-14","0.00","0.0","8.0",,"46","27"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-15","0.00","0.0","5.0",,"34","12"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-16","0.00","0.0","4.0",,"49","27"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-17","0.00","0.0","3.0",,"55","44"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-18","0.00","0.0","0.0",,"55","37"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-19","0.00","0.0","0.0",,"42","23"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-20","0.50","0.9","0.0",,"33","22"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-21","0.47","2.5","0.0",,"32","16"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-22","0.01","0.1","4.0",,"22","9"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-23","0.00","0.0","4.0",,"28","9"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-24","0.12","0.8","5.0",,"35","28"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-25","0.58","7.0","10.0",,"32","18"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-26","0.03","0.3","12.0",,"32","19"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-27","0.28","0.0","12.0",,"42","31"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-02-28","0.95","0.0","2.0",,"37","21"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-01","0.00","0.0","0.0",,"41","17"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-02","0.00","0.0","0.0",,"37","23"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-03","0.00","0.0","0.0",,"33","20"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-04","0.21","0.0","0.0",,"50","28"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-05","1.15","1.8","0.0",,"51","28"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-06","0.00","0.0","2.0",,"36","25"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-07","0.00","0.0","0.0",,"38","19"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-08","0.00","0.0","0.0",,"47","25"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-09","0.93","0.0","0.0",,"48","35"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-10","0.09","0.9","0.0",,"48","31"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-11","0.14","2.0","2.0",,"45","30"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-12","0.00","0.0","0.0",,"49","32"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-13","0.00","0.0","0.0",,"42","33"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-14","0.00","0.0","0.0",,"40","27"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-15","0.24","0.0","0.0",,"37","28"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-16","0.00","0.0","0.0",,"56","37"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-17","0.00","0.0","0.0",,"70","40"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-18","0.00","0.0","0.0",,"66","38"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-19","0.00","0.0","0.0",,"51","31"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-20","0.20","0.0","0.0",,"51","31"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-21","0.01","0.0","0.0",,"58","42"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-22","0.03","0.0","0.0",,"43","35"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-23","0.09","0.0","0.0",,"36","28"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-24","0.00","0.0","0.0",,"38","23"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-25","0.00","0.0","0.0",,"37","20"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-26","0.00","0.0","0.0",,"34","16"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-27","0.00","0.0","0.0",,"40","18"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-28","0.00","0.0","0.0",,"41","18"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-29","0.00","0.0","0.0",,"46","19"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-30","0.00","0.0","0.0",,"41","24"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-03-31","0.00","0.0","0.0",,"48","20"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-01","0.00","0.0","0.0",,"52","27"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-02","0.06","0.0","0.0",,"47","34"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-03","0.03","0.0","0.0",,"50","25"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-04","0.46","0.0","0.0",,"66","40"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-05","0.00","0.0","0.0",,"48","28"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-06","0.02","0.0","0.0",,"53","35"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-07","0.02","0.0","0.0",,"43","37"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-08","0.87","0.0","0.0",,"49","39"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-09","0.00","0.0","0.0",,"56","43"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-10","0.00","0.0","0.0",,"84","40"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-11","0.31","0.0","0.0",,"74","48"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-12","0.00","0.0","0.0",,"61","40"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-13","0.00","0.0","0.0",,"66","36"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-14","0.00","0.0","0.0",,"57","41"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-15","0.00","0.0","0.0",,"47","38"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-16","0.29","0.0","0.0",,"55","35"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-17","0.00","0.0","0.0",,"52","38"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-18","0.18","0.0","0.0",,"43","34"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-19","0.79","0.0","0.0",,"42","36"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-20","0.33","0.0","0.0",,"47","39"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-21","0.00","0.0","0.0",,"54","35"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-22","0.88","0.0","0.0",,"47","39"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-23","0.45","0.0","0.0",,"74","47"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-24","0.04","0.0","0.0",,"60","49"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-25","0.92","0.0","0.0",,"52","47"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-26","0.06","0.0","0.0",,"74","45"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-27","0.39","0.0","0.0",,"69","57"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-28","0.20","0.0","0.0",,"60","43"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-29","0.00","0.0","0.0",,"62","41"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-04-30","0.00","0.0","0.0",,"64","40"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-05-01","0.16","0.0","0.0",,"69","53"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-05-02","0.07","0.0","0.0",,"58","46"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-05-03","0.25","0.0","0.0",,"52","43"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-05-04","0.00","0.0","0.0",,"59","41"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-05-05","0.00","0.0","0.0",,"64","39"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-05-06","0.04","0.0","0.0",,"65","50"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-05-07","0.07","0.0","0.0",,"69","46"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2011-05-08","0.00","0.0","0.0",,"67","46"
